,file,num_iter,run_time_iter,opt_thres,opt_dist,opt_I,run_time_iter_cumsum,max_opt_I
73,time1672269261,5,"[75.4236, 75.2002, 75.6033, 73.6682, 74.2682]","[array([-8.  , -1.84, -0.32,  1.84,  8.  ]), array([-8.  , -1.68, -0.08,  1.84,  8.  ]), array([-8.  , -1.68,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ])]","[array([0.37862966, 0.10472525, 0.17265484, 0.34399024]), array([0.37358424, 0.11357682, 0.16224834, 0.3505906 ]), array([0.36927581, 0.12166797, 0.15464186, 0.35441437]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655])]","[1.1295997809165716, 1.1319212828870424, 1.1321921933664452, 1.132395458711865, 1.132395458711865]",[ 75.4236 150.6238 226.2271 299.8953 374.1635],1.132395458711865
74,time1672273217,3,"[75.6263, 72.141, 71.3522]","[array([-8.  , -1.84,  0.16,  2.  ,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ])]","[array([0.35530192, 0.14629817, 0.13767828, 0.36072164]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395])]","[1.129528876468148, 1.1324863773074734, 1.1324863773074734]",[ 75.6263 147.7673 219.1195],1.1324863773074734
75,time1672277066,4,"[75.211, 75.2129, 76.2514, 74.6923]","[array([-8.  , -2.56, -1.44,  0.4 ,  8.  ]), array([-8.  , -2.4 , -1.28,  0.88,  8.  ]), array([-8.  , -2.4 , -1.28,  0.96,  8.  ]), array([-8.  , -2.4 , -1.28,  0.96,  8.  ])]","[array([3.54629588e-01, 2.05039573e-01, 1.09491213e-08, 4.40330828e-01]), array([3.31598656e-01, 2.42903442e-01, 8.24979001e-09, 4.25497894e-01]), array([3.29636513e-01, 2.47393272e-01, 1.01972942e-08, 4.22970204e-01]), array([3.29636513e-01, 2.47393272e-01, 1.01972942e-08, 4.22970204e-01])]","[1.1010733203066645, 1.1317464903366432, 1.1321746071349459, 1.1321746071349459]",[ 75.211  150.4239 226.6753 301.3676],1.1321746071349459
76,time1672267952,4,"[75.4377, 77.3798, 77.7523, 79.1936]","[array([-8.  , -0.72,  0.48,  1.84,  8.  ]), array([-8.  , -0.88,  1.28,  2.4 ,  8.  ]), array([-8.  , -0.96,  1.28,  2.4 ,  8.  ]), array([-8.  , -0.96,  1.28,  2.4 ,  8.  ])]","[array([4.40062664e-01, 3.10043355e-09, 2.11769292e-01, 3.48168041e-01]), array([4.25498295e-01, 9.05340214e-09, 2.42903657e-01, 3.31598039e-01]), array([4.22971959e-01, 6.38129026e-09, 2.47394182e-01, 3.29633853e-01]), array([4.22971959e-01, 6.38129026e-09, 2.47394182e-01, 3.29633853e-01])]","[1.1116397150884505, 1.131746490080345, 1.1321746084203959, 1.1321746084203959]",[ 75.4377 152.8175 230.5698 309.7634],1.1321746084203959
77,time1672280681,3,"[72.9545, 72.2923, 72.2609]","[array([-8.  , -2.  ,  0.08,  1.92,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.34887121, 0.15861685, 0.12758985, 0.3649221 ]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.128350216818855, 1.1323954580933622, 1.1323954580933622]",[ 72.9545 145.2468 217.5077],1.1323954580933622
78,time1672258217,5,"[73.6088, 72.5151, 75.2883, 74.4403, 73.6052]","[array([-8.  , -2.  ,  0.08,  1.68,  8.  ]), array([-8.  , -1.84,  0.08,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.3419603 , 0.17789728, 0.10136473, 0.37877768]), array([0.35059483, 0.1622485 , 0.11356564, 0.37359102]), array([0.35442294, 0.15463431, 0.12165863, 0.36928412]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.1302465007272389, 1.1319212819422826, 1.1321921920662539, 1.1323954580933622, 1.1323954580933622]",[ 73.6088 146.1239 221.4122 295.8525 369.4577],1.1323954580933622
79,time1672272626,3,"[74.3962, 79.2438, 76.418]","[array([-8.  , -2.08,  0.  ,  2.  ,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.3525983 , 0.14992101, 0.13894317, 0.35853751]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.1244368562616622, 1.1323954580933622, 1.1323954580933622]",[ 74.3962 153.64   230.058 ],1.1323954580933622
80,time1672279423,4,"[73.6213, 75.0983, 73.6582, 74.8729]","[array([-8.  , -2.24, -0.8 ,  1.28,  8.  ]), array([-8.  , -2.24, -0.88,  1.04,  8.  ]), array([-8.  , -2.4 , -1.28,  0.96,  8.  ]), array([-8.  , -2.4 , -1.28,  0.96,  8.  ])]","[array([0.33545613, 0.23160236, 0.02283395, 0.41010756]), array([3.30521337e-01, 2.44768534e-01, 4.36631278e-08, 4.24710085e-01]), array([3.29636513e-01, 2.47393272e-01, 1.01972942e-08, 4.22970204e-01]), array([3.29636513e-01, 2.47393272e-01, 1.01972942e-08, 4.22970204e-01])]","[1.1216168421314447, 1.1297345295192618, 1.1321746071349459, 1.1321746071349459]",[ 73.6213 148.7196 222.3778 297.2507],1.1321746071349459
81,time1672270517,6,"[77.8512, 77.468, 79.4104, 76.7411, 76.5159, 78.0173]","[array([-8.  , -2.24,  0.16,  1.68,  8.  ]), array([-8.  , -1.92,  0.08,  1.6 ,  8.  ]), array([-8.  , -1.84,  0.08,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.32713703, 0.20341476, 0.07731785, 0.39213036]), array([0.343795  , 0.17804679, 0.0963095 , 0.38184871]), array([0.35059483, 0.1622485 , 0.11356564, 0.37359102]), array([0.35442294, 0.15463431, 0.12165863, 0.36928412]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.1218341473272713, 1.13095066353943, 1.1319212819422826, 1.1321921920662539, 1.1323954580933622, 1.1323954580933622]",[ 77.8512 155.3192 234.7296 311.4707 387.9866 466.0039],1.1323954580933622
82,time1672256499,3,"[76.8906, 77.1026, 75.2644]","[array([-8.  , -0.64,  0.8 ,  2.24,  8.  ]), array([-8.  , -0.96,  1.2 ,  2.4 ,  8.  ]), array([-8.  , -0.96,  1.28,  2.4 ,  8.  ])]","[array([4.36991180e-01, 3.67869900e-09, 2.19307417e-01, 3.43701399e-01]), array([4.23570239e-01, 6.21922267e-09, 2.46458630e-01, 3.29971125e-01]), array([4.22971959e-01, 6.38129026e-09, 2.47394182e-01, 3.29633853e-01])]","[1.1163228148565363, 1.1321410736843047, 1.1321746084203959]",[ 76.8906 153.9932 229.2576],1.1321746084203959
83,time1672270984,6,"[74.8029, 74.9746, 76.3049, 74.9347, 77.6612, 74.6322]","[array([-8.  , -2.32,  0.08,  1.68,  8.  ]), array([-8.  , -1.92,  0.08,  1.6 ,  8.  ]), array([-8.  , -1.84,  0.08,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.32866497, 0.19830009, 0.08385535, 0.38917959]), array([0.343795  , 0.17804679, 0.0963095 , 0.38184871]), array([0.35059483, 0.1622485 , 0.11356564, 0.37359102]), array([0.35442294, 0.15463431, 0.12165863, 0.36928412]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.1188330971389016, 1.13095066353943, 1.1319212819422826, 1.1321921920662539, 1.1323954580933622, 1.1323954580933622]",[ 74.8029 149.7775 226.0824 301.0171 378.6783 453.3105],1.1323954580933622
84,time1672257920,4,"[73.2618, 74.138, 74.7623, 73.9045]","[array([-8.  , -2.4 , -1.12,  0.32,  8.  ]), array([-8.  , -2.32, -1.2 ,  0.88,  8.  ]), array([-8.  , -2.4 , -1.28,  0.96,  8.  ]), array([-8.  , -2.4 , -1.28,  0.96,  8.  ])]","[array([3.64676372e-01, 1.90681469e-01, 1.72704166e-08, 4.44642142e-01]), array([3.33034695e-01, 2.40778923e-01, 5.52719448e-09, 4.26186376e-01]), array([3.29636513e-01, 2.47393272e-01, 1.01972942e-08, 4.22970204e-01]), array([3.29636513e-01, 2.47393272e-01, 1.01972942e-08, 4.22970204e-01])]","[1.0901123727054405, 1.1313612024864137, 1.1321746071349459, 1.1321746071349459]",[ 73.2618 147.3998 222.1621 296.0666],1.1321746071349459
85,time1672267728,3,"[74.1426, 74.1074, 75.2746]","[array([-8., -2.,  0.,  2.,  8.]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ])]","[array([0.35603666, 0.14396345, 0.14396354, 0.35603635]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395])]","[1.1267973558115625, 1.1324863773074734, 1.1324863773074734]",[ 74.1426 148.25   223.5246],1.1324863773074734
86,time1672255982,4,"[69.3811, 71.5146, 72.0043, 75.6475]","[array([-8.  , -1.68, -0.08,  1.84,  8.  ]), array([-8.  , -1.68,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ])]","[array([0.37358424, 0.11357682, 0.16224834, 0.3505906 ]), array([0.36927581, 0.12166797, 0.15464186, 0.35441437]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655])]","[1.1319212828870424, 1.1321921933664452, 1.132395458711865, 1.132395458711865]",[ 69.3811 140.8957 212.9    288.5475],1.132395458711865
87,time1672264913,7,"[71.1609, 73.1083, 71.5031, 72.421, 73.4148, 71.6147, 73.7174]","[array([-8.  , -1.6 , -0.24,  2.24,  8.  ]), array([-8.  , -1.52, -0.16,  1.92,  8.  ]), array([-8.  , -1.6 , -0.08,  1.92,  8.  ]), array([-8.  , -1.68, -0.08,  1.84,  8.  ]), array([-8.  , -1.68,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ])]","[array([0.40347934, 0.05620445, 0.21941112, 0.32090509]), array([0.3928135 , 0.07578159, 0.19333083, 0.33807407]), array([0.38183634, 0.09632601, 0.17805256, 0.34378509]), array([0.37358424, 0.11357682, 0.16224834, 0.3505906 ]), array([0.36927581, 0.12166797, 0.15464186, 0.35441437]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655])]","[1.1211114215886642, 1.1294953792081048, 1.130950664866146, 1.1319212828870424, 1.1321921933664452, 1.132395458711865, 1.132395458711865]",[ 71.1609 144.2692 215.7723 288.1933 361.6081 433.2228 506.9402],1.132395458711865
88,time1672261673,2,"[75.3283, 75.7844]","[array([-8.  , -1.76,  0.  ,  1.76,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ])]","[array([0.36164165, 0.13835742, 0.13835698, 0.36164395]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395])]","[1.1324863773074734, 1.1324863773074734]",[ 75.3283 151.1127],1.1324863773074734
89,time1672277367,3,"[74.7202, 74.5001, 73.8313]","[array([-8.  , -0.8 ,  1.04,  2.24,  8.  ]), array([-8.  , -0.96,  1.2 ,  2.4 ,  8.  ]), array([-8.  , -0.96,  1.28,  2.4 ,  8.  ])]","[array([4.30064371e-01, 8.35321160e-09, 2.32776777e-01, 3.37158844e-01]), array([4.23570239e-01, 6.21922267e-09, 2.46458630e-01, 3.29971125e-01]), array([4.22971959e-01, 6.38129026e-09, 2.47394182e-01, 3.29633853e-01])]","[1.128049218877393, 1.1321410736843047, 1.1321746084203959]",[ 74.7202 149.2203 223.0516],1.1321746084203959
90,time1672278335,6,"[72.9119, 71.7876, 72.0176, 72.0205, 72.2682, 72.5497]","[array([-8.  , -2.24,  0.16,  1.84,  8.  ]), array([-8.  , -1.92,  0.08,  1.68,  8.  ]), array([-8.  , -1.84,  0.08,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.33168439, 0.19034853, 0.09518784, 0.38277925]), array([0.34610306, 0.17053452, 0.10717324, 0.37618918]), array([0.35059483, 0.1622485 , 0.11356564, 0.37359102]), array([0.35442294, 0.15463431, 0.12165863, 0.36928412]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.1202264408534552, 1.1314057776272537, 1.1319212819422826, 1.1321921920662539, 1.1323954580933622, 1.1323954580933622]",[ 72.9119 144.6995 216.7171 288.7376 361.0058 433.5555],1.1323954580933622
91,time1672283529,3,"[73.7559, 73.1476, 72.5407]","[array([-8.  , -1.04,  1.12,  2.24,  8.  ]), array([-8.  , -0.96,  1.28,  2.4 ,  8.  ]), array([-8.  , -0.96,  1.28,  2.4 ,  8.  ])]","[array([4.22261791e-01, 8.94359331e-09, 2.46468837e-01, 3.31269363e-01]), array([4.22971959e-01, 6.38129026e-09, 2.47394182e-01, 3.29633853e-01]), array([4.22971959e-01, 6.38129026e-09, 2.47394182e-01, 3.29633853e-01])]","[1.1304039888180368, 1.1321746084203959, 1.1321746084203959]",[ 73.7559 146.9035 219.4442],1.1321746084203959
92,time1672282578,5,"[69.2213, 71.4984, 70.3335, 70.6517, 71.0189]","[array([-8.  , -2.  ,  0.16,  1.84,  8.  ]), array([-8.  , -1.84,  0.08,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.3423644 , 0.173076  , 0.11032969, 0.37422991]), array([0.35059483, 0.1622485 , 0.11356564, 0.37359102]), array([0.35442294, 0.15463431, 0.12165863, 0.36928412]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.1289136707373202, 1.1319212819422826, 1.1321921920662539, 1.1323954580933622, 1.1323954580933622]",[ 69.2213 140.7197 211.0532 281.7049 352.7238],1.1323954580933622
93,time1672272253,5,"[73.3503, 74.2911, 74.8649, 75.8802, 74.1149]","[array([-8.  , -2.  , -0.08,  1.6 ,  8.  ]), array([-8.  , -1.84,  0.08,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.34738835, 0.17022096, 0.10683656, 0.37555413]), array([0.35059483, 0.1622485 , 0.11356564, 0.37359102]), array([0.35442294, 0.15463431, 0.12165863, 0.36928412]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.1305897480452245, 1.1319212819422826, 1.1321921920662539, 1.1323954580933622, 1.1323954580933622]",[ 73.3503 147.6414 222.5063 298.3865 372.5014],1.1323954580933622
94,time1672270290,3,"[76.5907, 74.403, 75.3329]","[array([-8.  , -2.  , -0.48,  1.52,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.36357421, 0.1460009 , 0.12386171, 0.36656319]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.1262405881918118, 1.1323954580933622, 1.1323954580933622]",[ 76.5907 150.9937 226.3266],1.1323954580933622
95,time1672273733,3,"[74.1705, 72.3937, 74.5235]","[array([-8.  , -2.  , -0.08,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ])]","[array([0.35575904, 0.14684617, 0.1377974 , 0.35959739]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395])]","[1.1297909145219664, 1.1324863773074734, 1.1324863773074734]",[ 74.1705 146.5642 221.0877],1.1324863773074734
96,time1672278769,3,"[71.5001, 69.7047, 71.1116]","[array([-8.  , -1.92,  0.  ,  1.92,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ])]","[array([0.3574498, 0.1425502, 0.1425502, 0.3574498]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395])]","[1.1301895282958214, 1.1324863773074734, 1.1324863773074734]",[ 71.5001 141.2048 212.3164],1.1324863773074734
97,time1672273437,4,"[74.4688, 72.5048, 73.7823, 75.5737]","[array([-8.  , -1.52,  0.  ,  1.76,  8.  ]), array([-8.  , -1.68,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ])]","[array([0.37877586, 0.10525966, 0.161796  , 0.35416847]), array([0.36927581, 0.12166797, 0.15464186, 0.35441437]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655])]","[1.1298849310968018, 1.1321921933664452, 1.132395458711865, 1.132395458711865]",[ 74.4688 146.9736 220.7559 296.3296],1.132395458711865
98,time1672259756,3,"[73.835, 75.8352, 77.125]","[array([-8., -2.,  0.,  2.,  8.]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ])]","[array([0.35603666, 0.14396345, 0.14396354, 0.35603635]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395])]","[1.1267973558115625, 1.1324863773074734, 1.1324863773074734]",[ 73.835  149.6702 226.7952],1.1324863773074734
99,time1672275592,6,"[74.9233, 73.3463, 75.0251, 73.7681, 72.6881, 74.0342]","[array([-8.  , -1.68, -0.24,  2.08,  8.  ]), array([-8.  , -1.6 , -0.08,  1.92,  8.  ]), array([-8.  , -1.68, -0.08,  1.84,  8.  ]), array([-8.  , -1.68,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ])]","[array([0.39206511, 0.07654539, 0.20099789, 0.33039162]), array([0.38183634, 0.09632601, 0.17805256, 0.34378509]), array([0.37358424, 0.11357682, 0.16224834, 0.3505906 ]), array([0.36927581, 0.12166797, 0.15464186, 0.35441437]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655])]","[1.1267455047693316, 1.130950664866146, 1.1319212828870424, 1.1321921933664452, 1.132395458711865, 1.132395458711865]",[ 74.9233 148.2696 223.2947 297.0628 369.7509 443.7851],1.132395458711865
